,Age,HighestEducationCompleted
0,0.8975818661940537,0.013278633699783438
1,-0.3355045652068606,1.8808596341845125
2,0.9436785552183871,0.24672625876037454
3,-0.3355045652068606,-0.06453724132041361
4,-0.10502112008519433,-0.842695991522384
5,0.8745335216818872,1.1027008839825418
6,-1.1421966231326928,-0.68706424148199
7,0.8053884881453873,-0.29798486638100463
8,0.06784146375605536,-0.4536166164213988
9,0.1830831863168885,1.491780259083527
10,-0.9693340392914427,1.1027008839825418
11,-0.5659880103285269,-0.842695991522384
12,0.5864292152798044,-0.4536166164213988
13,-0.2202628426460275,0.7136215088815567
14,-0.3355045652068606,0.7136215088815567
15,-1.2574383456935256,-0.06453724132041361
16,0.4711874927189713,0.32454213378057156
17,1.3931212732056364,-1.231775366623369
18,0.863009349425804,-0.9983277415627778
19,0.35594577015813816,-0.4536166164213988
20,-0.7388505941697765,-0.06453724132041361
21,-0.7964714554501932,1.8808596341845125
22,-0.9693340392914427,-0.842695991522384
23,0.06784146375605536,1.8808596341845125
24,-0.5659880103285269,-0.842695991522384
25,-0.39312542648727716,-0.4536166164213988
26,-0.8540923167306097,0.09109450871998045
27,-1.0269549005718595,1.1027008839825418
28,-0.5083671490481103,0.7136215088815567
29,0.06784146375605536,1.8808596341845125
30,-0.1626419813656109,0.32454213378057156
31,-0.8540923167306097,1.8808596341845125
32,-0.6236088716089434,1.491780259083527
33,-0.68122973288936,1.491780259083527
34,0.41356663143855477,-0.842695991522384
35,-1.199817484413109,-0.06453724132041361
36,-1.199817484413109,-0.4536166164213988
37,-0.8079956277062763,-0.29798486638100463
38,0.12546232503647192,1.1027008839825418
39,-0.39312542648727716,-0.842695991522384
40,-0.10502112008519433,-0.842695991522384
41,-0.9117131780110264,-0.4536166164213988
42,-0.047400258804777766,1.491780259083527
43,-0.7964714554501932,-0.842695991522384
44,-0.3355045652068606,1.8808596341845125
45,1.738846440888136,-1.231775366623369
46,-1.6031635133760251,-0.4536166164213988
47,0.6440500765602211,-0.842695991522384
48,-0.5659880103285269,1.8808596341845125
49,-0.2433111871581941,-0.5314324914415958
50,0.9897752442427205,-0.842695991522384
51,1.9117090247293855,-1.231775366623369
52,-1.084575761852276,-0.842695991522384
53,0.12546232503647192,-0.06453724132041361
54,0.4711874927189713,1.1027008839825418
55,-0.5659880103285269,-0.06453724132041361
56,0.9897752442427205,1.647412009123921
57,0.8745335216818872,-0.842695991522384
58,-0.10502112008519433,1.491780259083527
59,0.6440500765602211,1.8808596341845125
60,-0.565988010328527,-0.7648801165021869
61,0.7016709378406376,-0.842695991522384
62,1.1626378280839702,-0.4536166164213988
63,1.1626378280839702,-0.842695991522384
64,0.9897752442427205,-0.842695991522384
65,-0.277883703926444,1.1027008839825418
66,-0.9117131780110264,-0.4536166164213988
67,-0.8540923167306097,1.1027008839825418
68,-0.39312542648727716,0.7136215088815567
69,0.010220602475638796,0.7136215088815567
70,-0.3355045652068606,-0.06453724132041361
71,1.3585487564373864,0.013278633699783427
72,-0.45074628776769365,-0.4536166164213988
73,0.06784146375605536,-0.842695991522384
74,-0.39312542648727716,-1.231775366623369
75,-1.0269549005718595,-0.4536166164213988
76,-0.8540923167306097,-0.842695991522384
77,-1.199817484413109,-0.06453724132041361
78,0.24070404759730507,-0.842695991522384
79,0.9321543829623039,-1.231775366623369
80,0.5864292152798044,-0.842695991522384
81,0.9897752442427205,-0.06453724132041361
82,-1.199817484413109,-0.4536166164213988
83,-0.8540923167306097,0.32454213378057156
84,-0.277883703926444,1.491780259083527
85,-0.8540923167306097,1.491780259083527
86,1.1050169668035534,1.1027008839825418
87,-0.5083671490481103,-0.4536166164213988
88,0.8745335216818872,-0.842695991522384
89,-0.6351330438650268,-0.9205118665425809
90,0.06784146375605536,1.8808596341845125
91,0.06784146375605536,-0.842695991522384
92,0.5864292152798044,-0.4536166164213988
93,-0.2202628426460275,0.32454213378057156
94,-0.68122973288936,1.491780259083527
95,0.24070404759730507,-0.4536166164213988
96,-0.39312542648727716,1.1027008839825418
97,-0.6236088716089434,-0.842695991522384
98,-0.9693340392914427,-0.842695991522384
99,0.5864292152798044,-0.4536166164213988
100,0.2983249088777216,0.7136215088815567
101,-0.7388505941697765,1.491780259083527
102,0.9321543829623039,-0.4536166164213988
103,-0.6236088716089434,-0.4536166164213988
104,-0.6236088716089434,0.32454213378057156
105,-0.5083671490481103,1.1027008839825418
106,0.7592917991210542,-0.842695991522384
107,-0.9117131780110264,1.8808596341845125
108,-0.7388505941697765,0.32454213378057156
109,0.35594577015813816,1.1027008839825418
110,-0.277883703926444,1.491780259083527
